from	to	direction	method	weight
Transcription initiation factor IIB	"Actin, cytoplasmic 1"	0	M0039	0.165968466605734
Transcription initiation factor IIB	S-antigen protein	0	M0039	0.055862713859776
Transcription initiation factor IIB	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.0512757293865235
Transcription initiation factor IIB	CGG triplet repeat-binding protein 1	0	M0039	0.0422763047805941
Transcription initiation factor IIB	Fez family zinc finger protein 2	0	M0039	0.0648008525696721
Transcription initiation factor IIB	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.069331057902381
Transcription initiation factor IIB	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.150523710210239
Transcription initiation factor IIB	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.111574277342671
Transcription initiation factor IIB	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.0599867234495832
Transcription initiation factor IIB	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.0896421256808503
Transcription initiation factor IIB	Uncharacterized protein C6orf106 homolog	0	M0039	0.107179204553184
Transcription initiation factor IIB	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.166117375204229
Transcription initiation factor IIB	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.186171592852095
Transcription initiation factor IIB	Kinesin-like protein KIF2A	0	M0039	0.101351380235842
Transcription initiation factor IIB	DnaJ homolog subfamily C member 1	0	M0039	0.0691339796588016
Transcription initiation factor IIB	Stress-activated protein kinase JNK	0	M0039	0.105070915039731
Transcription initiation factor IIB	S-phase kinase-associated protein 2	0	M0039	0.144717403633436
Transcription initiation factor IIB	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.0866560213209071
Transcription initiation factor IIB	DnaJ homolog subfamily C member 25	0	M0039	0.102022387104661
Transcription initiation factor IIB	BTB/POZ domain-containing protein 19	0	M0039	0.091306549751426
Transcription initiation factor IIB	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.114465021451277
Transcription initiation factor IIB	Adenylate kinase 8	0	M0039	0.0410533997457398
Transcription initiation factor IIB	Protein CASC1	0	M0039	0.0549469766640366
Transcription initiation factor IIB	Antho-RFamide neuropeptides type 1	0	M0039	0.0544534762186447
Transcription initiation factor IIB	La-related protein CG11505	0	M0039	0.0845540756262824
Transcription initiation factor IIB	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.0630020163878758
D(1)-like dopamine receptor	Phosphatidylinositol 4-phosphate 5-kinase 9	0	M0039	0.222765410695576
D(1)-like dopamine receptor	Prolyl 4-hydroxylase subunit alpha-1	0	M0039	0.1700692216848
D(1)-like dopamine receptor	UDP-glucuronosyltransferase 1-2	0	M0039	0.170745975240856
D(1)-like dopamine receptor	DNA replication licensing factor mcm4-A	0	M0039	0.155011586134547
D(1)-like dopamine receptor	Protein IWS1 homolog	0	M0039	0.144845599371937
D(1)-like dopamine receptor	MORN repeat-containing protein 2	0	M0039	0.144648754731312
D(1)-like dopamine receptor	Ankyrin repeat domain-containing protein 49	0	M0039	0.148018797373849
D(1)-like dopamine receptor	Ubiquitin-related modifier 1 {ECO:0000255|HAMAP-Rule:MF_03048}	0	M0039	0.10513922418521
D(1)-like dopamine receptor	DNA-(apurinic or apyrimidinic site) lyase	0	M0039	0.187132558543631
D(1)-like dopamine receptor	Chitinase 3	0	M0039	0.100223238438088
D(1)-like dopamine receptor	Cleft lip and palate transmembrane protein 1-like protein	0	M0039	0.141433373810358
D(1)-like dopamine receptor	Telomerase protein component 1	0	M0039	0.184626436627381
D(1)-like dopamine receptor	Fanconi anemia group M protein	0	M0039	0.120946544471722
D(1)-like dopamine receptor	Sister chromatid cohesion protein DCC1	0	M0039	0.174456233742327
D(1)-like dopamine receptor	Cysteine-rich protein 2-binding protein	0	M0039	0.183824700633789
D(1)-like dopamine receptor	Putative 115 kDa protein in type-1 retrotransposable element R1DM	0	M0039	0.184372769923746
D(1)-like dopamine receptor	NADPH-dependent diflavin oxidoreductase 1 {ECO:0000255|HAMAP-Rule:MF_03178}	0	M0039	0.183515808834418
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_001813-tr}	0	M0039	0.157218396505698
D(1)-like dopamine receptor	Transmembrane protease serine 6	0	M0039	0.169455476611142
D(1)-like dopamine receptor	Tenascin-R	0	M0039	0.198752100220376
D(1)-like dopamine receptor	CUGBP Elav-like family member 2	0	M0039	0.223074204481479
D(1)-like dopamine receptor	DNA repair and recombination protein RAD54-like	0	M0039	0.161995790043146
D(1)-like dopamine receptor	Probable RNA-directed DNA polymerase from transposon X-element	0	M0039	0.152016577716033
D(1)-like dopamine receptor	Diphthine--ammonia ligase	0	M0039	0.14368463516301
D(1)-like dopamine receptor	Checkpoint protein HUS1	0	M0039	0.199181264591556
D(1)-like dopamine receptor	HAUS augmin-like complex subunit 4	0	M0039	0.0717288308507485
D(1)-like dopamine receptor	Histidine triad nucleotide-binding protein 1	0	M0039	0.0991904814150964
D(1)-like dopamine receptor	UDP-N-acetylglucosamine/UDP-glucose/GDP-mannose transporter	0	M0039	0.132121146041745
D(1)-like dopamine receptor	3-hydroxyacyl-CoA dehydrogenase type-2	0	M0039	0.177932437495713
D(1)-like dopamine receptor	"Carnitine O-palmitoyltransferase 2, mitochondrial"	0	M0039	0.217447487925095
D(1)-like dopamine receptor	Intraflagellar transport protein 22 homolog	0	M0039	0.140530131601979
D(1)-like dopamine receptor	Integrator complex subunit 9 homolog	0	M0039	0.160032122331807
D(1)-like dopamine receptor	DNA repair and recombination protein RAD54-like	0	M0039	0.181892950563118
D(1)-like dopamine receptor	E3 SUMO-protein ligase ZNF451 {ECO:0000305|PubMed:26524493}	0	M0039	0.130003300025555
D(1)-like dopamine receptor	Integrator complex subunit 11	0	M0039	0.114018986656477
D(1)-like dopamine receptor	Transitional endoplasmic reticulum ATPase	0	M0039	0.170599476795424
D(1)-like dopamine receptor	"Dynein intermediate chain 2, ciliary"	0	M0039	0.193861559760933
D(1)-like dopamine receptor	UDP-glucose 6-dehydrogenase	0	M0039	0.163543945044564
D(1)-like dopamine receptor	"Isovaleryl-CoA dehydrogenase, mitochondrial"	0	M0039	0.186860859240422
D(1)-like dopamine receptor	Variant surface antigen E	0	M0039	0.0912558542910514
D(1)-like dopamine receptor	Matrilin-2	0	M0039	0.179432137274782
D(1)-like dopamine receptor	Neuronal acetylcholine receptor subunit alpha-5	0	M0039	0.223947158816852
D(1)-like dopamine receptor	"Testis, prostate and placenta-expressed protein"	0	M0039	0.18031167533878
D(1)-like dopamine receptor	T-cell immunomodulatory protein	0	M0039	0.174138546337895
D(1)-like dopamine receptor	No_Description	0	M0039	0.144845496626823
D(1)-like dopamine receptor	Cohesin subunit SA-1	0	M0039	0.201728117585983
D(1)-like dopamine receptor	Octopamine receptor beta-1R	0	M0039	0.168501560810926
D(1)-like dopamine receptor	Serine/threonine kinase-like domain-containing protein STKLD1	0	M0039	0.262899391740829
D(1)-like dopamine receptor	No_Description	0	M0039	0.213694931201826
D(1)-like dopamine receptor	uncharacterized protein LOC106175327 {ECO:0000313|RefSeq:XP_013412722.1}	0	M0039	0.233321463770637
D(1)-like dopamine receptor	Collagen triple helix repeat-containing protein 1	0	M0039	0.142221386196096
D(1)-like dopamine receptor	Probable helicase senataxin {ECO:0000305}	0	M0039	0.143097799446576
D(1)-like dopamine receptor	TNF receptor-associated factor 4	0	M0039	0.121801454060218
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EMBL:ESW24283.1}	0	M0039	0.159019895524577
D(1)-like dopamine receptor	"Acyl-CoA synthetase family member 2, mitochondrial"	0	M0039	0.162733665965618
D(1)-like dopamine receptor	Protein MMS22-like	0	M0039	0.172690600051503
D(1)-like dopamine receptor	Chymotrypsinogen B	0	M0039	0.161476636376342
D(1)-like dopamine receptor	X-ray repair cross-complementing protein 5	0	M0039	0.132175773698357
D(1)-like dopamine receptor	Proteasome subunit alpha type-1	0	M0039	0.161302652137311
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_024592-tr}	0	M0039	0.116379836584411
D(1)-like dopamine receptor	Putative leucine-rich repeat-containing protein DDB_G0290503	0	M0039	0.188078943826623
D(1)-like dopamine receptor	Protein canopy homolog 4	0	M0039	0.198606793903844
D(1)-like dopamine receptor	GPI transamidase component PIG-T	0	M0039	0.164886427171869
D(1)-like dopamine receptor	Translin	0	M0039	0.120111758570308
D(1)-like dopamine receptor	Protein CfxQ	0	M0039	0.126783043644985
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EMBL:EEN51518.1}	0	M0039	0.175002530346431
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EnsemblMetazoa:SPU_016145-tr}	0	M0039	0.153139050035255
D(1)-like dopamine receptor	Conserved oligomeric Golgi complex subunit 6	0	M0039	0.181915501741052
D(1)-like dopamine receptor	Tyrocidine synthase 2	0	M0039	0.142422038641973
D(1)-like dopamine receptor	Shematrin-like protein 1	0	M0039	0.107873434016557
D(1)-like dopamine receptor	No_Description	0	M0039	0.186462904420641
D(1)-like dopamine receptor	Putative IQ motif and ankyrin repeat domain-containing protein LOC642574	0	M0039	0.175287072044708
D(1)-like dopamine receptor	Small subunit processome component 20 homolog	0	M0039	0.150730729074923
D(1)-like dopamine receptor	Coiled-coil domain-containing protein 171	0	M0039	0.207706939764371
D(1)-like dopamine receptor	Polyamine oxidase	0	M0039	0.174583345806323
D(1)-like dopamine receptor	Cilia- and flagella-associated protein 46 {ECO:0000305}	0	M0039	0.171500192252083
D(1)-like dopamine receptor	Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	0	M0039	0.197946247375451
D(1)-like dopamine receptor	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.182710908385861
D(1)-like dopamine receptor	Tektin-1	0	M0039	0.181731028286892
D(1)-like dopamine receptor	Gamma-glutamyl hydrolase A	0	M0039	0.123803018336383
D(1)-like dopamine receptor	No_Description	0	M0039	0.166000622654189
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.167347795302957
D(1)-like dopamine receptor	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.19792184264096
D(1)-like dopamine receptor	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.184425466427428
D(1)-like dopamine receptor	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.119024388092841
D(1)-like dopamine receptor	No_Description	0	M0039	0.128132704090717
D(1)-like dopamine receptor	Diphthine--ammonia ligase	0	M0039	0.187189038785446
D(1)-like dopamine receptor	No_Description	0	M0039	0.137305382050885
D(1)-like dopamine receptor	Proteasome subunit alpha type-6	0	M0039	0.161496608352465
D(1)-like dopamine receptor	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.132401966039218
D(1)-like dopamine receptor	Urocanate hydratase	0	M0039	0.11558024193141
D(1)-like dopamine receptor	Pre-mRNA-splicing regulator WTAP	0	M0039	0.175913466573606
D(1)-like dopamine receptor	Calmodulin	0	M0039	0.190523421921349
D(1)-like dopamine receptor	No_Description	0	M0039	0.176472903592361
D(1)-like dopamine receptor	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.174448367360194
D(1)-like dopamine receptor	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.170849016069649
D(1)-like dopamine receptor	Coiled-coil domain-containing protein 87	0	M0039	0.139257242757821
D(1)-like dopamine receptor	Chondroitin sulfate synthase 1	0	M0039	0.169353950383781
D(1)-like dopamine receptor	Coiled-coil domain-containing protein 60	0	M0039	0.22702162008067
D(1)-like dopamine receptor	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.190024506587822
D(1)-like dopamine receptor	No_Description	0	M0039	0.168785843385594
D(1)-like dopamine receptor	No_Description	0	M0039	0.163157561980741
D(1)-like dopamine receptor	Probable palmitoyltransferase ZDHHC12	0	M0039	0.15148995155083
D(1)-like dopamine receptor	Centromere protein I	0	M0039	0.177307260100323
D(1)-like dopamine receptor	WD repeat-containing protein 34	0	M0039	0.215031458101679
D(1)-like dopamine receptor	Dihydropteridine reductase	0	M0039	0.164364418198646
D(1)-like dopamine receptor	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.174030658813927
D(1)-like dopamine receptor	Uncharacterized protein C7orf31	0	M0039	0.131364750886155
D(1)-like dopamine receptor	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.166530458222078
D(1)-like dopamine receptor	No_Description	0	M0039	0.209423932434087
D(1)-like dopamine receptor	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.16790280803905
D(1)-like dopamine receptor	No_Description	0	M0039	0.134844164377858
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.216017190578183
D(1)-like dopamine receptor	Dynein regulatory complex subunit 3	0	M0039	0.160248036484487
D(1)-like dopamine receptor	Ninjurin-2	0	M0039	0.183272039045369
D(1)-like dopamine receptor	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.176001944130135
D(1)-like dopamine receptor	Uncharacterized protein C17orf98	0	M0039	0.183262438710024
D(1)-like dopamine receptor	No_Description	0	M0039	0.128114224523647
D(1)-like dopamine receptor	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.206643574213079
D(1)-like dopamine receptor	Centrosomal protein of 131 kDa	0	M0039	0.187588738949575
D(1)-like dopamine receptor	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.191765688071365
D(1)-like dopamine receptor	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.166818160045494
D(1)-like dopamine receptor	No_Description	0	M0039	0.199017797332818
D(1)-like dopamine receptor	Guanylate-binding protein 2	0	M0039	0.0799652356239328
D(1)-like dopamine receptor	Anaphase-promoting complex subunit 5	0	M0039	0.262864423957067
D(1)-like dopamine receptor	Uncharacterized protein KIAA0895-like	0	M0039	0.155793477613638
D(1)-like dopamine receptor	No_Description	0	M0039	0.186789526607432
D(1)-like dopamine receptor	tRNA selenocysteine 1-associated protein 1	0	M0039	0.214397898798082
D(1)-like dopamine receptor	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.220544871018459
D(1)-like dopamine receptor	Arachidonate 5-lipoxygenase	0	M0039	0.0951794963604286
D(1)-like dopamine receptor	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.175141243841985
D(1)-like dopamine receptor	Sorting and assembly machinery component 50 homolog	0	M0039	0.126951356509592
D(1)-like dopamine receptor	WD repeat-containing protein 49	0	M0039	0.198022311056542
D(1)-like dopamine receptor	Neudesin	0	M0039	0.161577259793603
D(1)-like dopamine receptor	Bone morphogenetic protein 1	0	M0039	0.21339575107935
D(1)-like dopamine receptor	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.199337197390977
D(1)-like dopamine receptor	AP-4 complex subunit beta-1	0	M0039	0.128190911097487
D(1)-like dopamine receptor	Adenylate cyclase CyaB	0	M0039	0.124761241151141
D(1)-like dopamine receptor	"Actin, cytoplasmic 1"	0	M0039	0.169592709704586
D(1)-like dopamine receptor	S-antigen protein	0	M0039	0.144715668878655
D(1)-like dopamine receptor	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.174078925192866
D(1)-like dopamine receptor	CGG triplet repeat-binding protein 1	0	M0039	0.128555279498226
D(1)-like dopamine receptor	Fez family zinc finger protein 2	0	M0039	0.171011425988501
D(1)-like dopamine receptor	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.185761899025137
D(1)-like dopamine receptor	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.178006577870156
D(1)-like dopamine receptor	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.223634845989317
D(1)-like dopamine receptor	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.148833892698524
D(1)-like dopamine receptor	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.144638251328638
D(1)-like dopamine receptor	Uncharacterized protein C6orf106 homolog	0	M0039	0.14784471875444
D(1)-like dopamine receptor	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.16909347462633
D(1)-like dopamine receptor	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.169119451428484
D(1)-like dopamine receptor	Kinesin-like protein KIF2A	0	M0039	0.208189580498175
D(1)-like dopamine receptor	DnaJ homolog subfamily C member 1	0	M0039	0.163968652413062
D(1)-like dopamine receptor	Stress-activated protein kinase JNK	0	M0039	0.196778890738504
D(1)-like dopamine receptor	S-phase kinase-associated protein 2	0	M0039	0.18372231402635
D(1)-like dopamine receptor	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.176546313375336
D(1)-like dopamine receptor	DnaJ homolog subfamily C member 25	0	M0039	0.179820054562115
